category,sub_category,crimeaditionalinfo,processed_text
Report Unlawful Content,Denial of Service (DoS)/Distributed Denial of Service (DDOS) attacks,"""A DDOS attack on our cloud service has made it inaccessible to users. Immediate assistance is required to resolve this issue.""",ddo attack cloud servic made inaccess user immedi assist requir resolv issu
Report Unlawful Content,Denial of Service (DoS)/Distributed Denial of Service (DDOS) attacks,"""Our financial website is under a sustained DDOS attack, making transactions impossible. Help is needed to restore access.""",financi websit sustain ddo attack make transact imposs help need restor access
Report Unlawful Content,Hacking/Defacement,"""My online portfolio was hacked, and all my work was deleted. I need help restoring my content and securing the website.""",onlin portfolio hack work delet need help restor content secur websit
Report Unlawful Content,Hacking/Defacement,"""Our charity's donation page was compromised and replaced with misleading content. Urgent assistance is required to correct this.""",chariti donat page compromis replac mislead content urgent assist requir correct
Report Unlawful Content,Hacking/Defacement,"""The landing page of our startup was hacked, displaying offensive material. We need help to secure the site and remove the content.""",land page startup hack display offens materi need help secur site remov content
Report Unlawful Content,Malware Attack,"""Our internal network was infected with malware, causing major disruptions. We require immediate assistance to clean it up and secure our systems.""",intern network infect malwar caus major disrupt requir immedi assist clean secur system
Report Unlawful Content,Malware Attack,"""I found malware on my smartphone that is causing privacy issues. I need help removing it.""",found malwar smartphon caus privaci issu need help remov
Report Unlawful Content,Malware Attack,"""My office computer has been infected with malware, and I need assistance to remove it and recover my files.""",offic comput infect malwar need assist remov recov file
Report Unlawful Content,Ransomware Attack,"""Our organization’s file server was locked by ransomware. We urgently need help to recover our data without paying the ransom.""",organ file server lock ransomwar urgent need help recov data without pay ransom
Report Unlawful Content,Ransomware Attack,"""Ransomware has encrypted critical patient records in our clinic. We need immediate support to regain access.""",ransomwar encrypt critic patient record clinic need immedi support regain access
Report Unlawful Content,Ransomware Attack,"""My computer was attacked by ransomware, and I can't access any of my documents. Help is needed to decrypt my files.""",comput attack ransomwar access document help need decrypt file
