category,sub_category,crimeaditionalinfo,processed_text
Online Gambling  Betting,Online Gambling  Betting,Sir yah ek gambling website haimaine is par jo company ne no diya uspar ra transfer kar diyaphir unhone mere wallet me fund add nhi Kiyabol rahe the ki  din me apka Paisa return aa jayegaphir jab mai bad me pucha to bol rahe hai ki yah hamara account nhi hai,sir yah ek gambl websit haimain par jo compani ne diya uspar ra transfer kar diyaphir unhon mere wallet fund add nhi kiyabol rahe ki din apka paisa return aa jayegaphir jab mai bad pucha bol rahe hai ki yah hamara account nhi hai
Online Gambling  Betting,Online Gambling  Betting,He was found on telegram first he said just send me k I will send you back lakh within  hour but after that he asked money for some charged after paying that you will definitely get your money within mins I trusted and sended him money but I wont get money,found telegram first said send k send back lakh within hour ask money charg pay definit get money within min trust send money wont get money
Online Gambling  Betting,Online Gambling  Betting,"Mobile Number
AC 
IFSC CODE KKBK

KKBK is the IFSC code of Konnagar Branch branch Kotak Mahindra Bank bank located at Konnagar area of Hugli district in West Bengal state
Bank Kotak Mahindra Bank
Branch Konnagar Branch",mobil number ac ifsc code kkbk kkbk ifsc code konnagar branch branch kotak mahindra bank bank locat konnagar area hugli district west bengal state bank kotak mahindra bank branch konnagar branch
Online Gambling  Betting,Online Gambling  Betting,One link got in message if want to make more money then need to log in Wipro online shopping mall After login they give me rs Then i haven to recharge with rs Then i have to contact one lady in Telegram who introduces herself as my teacher  Then she guide me with some numbers to invest rs I got retrun rs Then she asked me to recharge with rs I got rs Last of all she asked me to recharge with rs I recharged Suddenly she asked me that if i want my  back i have to recharge with  Then she asked me if i want my whole money retrun i have to recharge with rs I informed her that i do not have money  She continuously forcing me to recharge and informed me if I am not able to recharge i will lose my whole money Till now she is not helping me to withdraw my money Please help me to get back my money,one link got messag want make money need log wipro onlin shop mall login give rs recharg rs contact one ladi telegram introduc teacher guid number invest rs got retrun rs ask recharg rs got rs last ask recharg rs recharg suddenli ask want back recharg ask want whole money retrun recharg rs inform money continu forc recharg inform abl recharg lose whole money till help withdraw money pleas help get back money
Online Gambling  Betting,Online Gambling  Betting,A person with the above shared WhatsApp number is running a online betting book for sport and casino I have his bank account websites as proof and his WhatsApp chat I request the cyber crime to take action on this person,person share whatsapp number run onlin bet book sport casino bank account websit proof whatsapp chat request cyber crime take action person
Online Gambling  Betting,Online Gambling  Betting,"taken money in name of flipkart order and demanded more money to pay for that order please look into this issuse and bring back my money total money Rs please sir thid id my humble request and there is no delay in reporting  
debit account detials and credit details was same 
please bring back my money sir",taken money name flipkart order demand money pay order pleas look issus bring back money total money rs pleas sir thid id humbl request delay report debit account detial credit detail pleas bring back money sir
Online Gambling  Betting,Online Gambling  Betting,Ye Ek App Tha Usme Ye Log Invest Karwate The Mere Sath Bhot logo ne kiya tha ye mere friend bhi the Maersk Company ka naam leke inn logo ne scam aur fraud kiya tha Isme ye log bolte the ki aap container me invest karo aapko inme  me paise milenge aur bhot saare certificate bna ke rakhe the inn logo ne aesa laga hi nahi ke scam hoga,ye ek app tha usm ye log invest karwat mere sath bhot logo ne kiya tha ye mere friend bhi maersk compani ka naam leke inn logo ne scam aur fraud kiya tha ism ye log bolt ki aap contain invest karo aapko inm pais mileng aur bhot saar certif bna ke rakh inn logo ne aesa laga hi nahi ke scam hoga
Online Gambling  Betting,Online Gambling  Betting,Vishnu Vardhan Age  Nenu Facebook lo job gurunchi Chisanu Vinod Babu Nannu Refer  Chastaru  Na Account nunchi Pay Chasanu Ph lift Chayetam ladau Block list lo Pataru  Vara no nunchi Chasina busy Vastindi Adi kuda block list lo Pataru Atanu Meda Action Tisukovali Ani anukuntunanu,vishnu vardhan age nenu facebook lo job gurunchi chisanu vinod babu nannu refer chastaru na account nunchi pay chasanu ph lift chayetam ladau block list lo pataru vara nunchi chasina busi vastindi adi kuda block list lo pataru atanu meda action tisukovali ani anukuntunanu
Online Gambling  Betting,Online Gambling  Betting,"The related incident belongs to the promotion in which an agent who behaves as an amazon promotion agent approaches a person and then they send a link to register After registration they keep on trapping you without any reality They show the clicks to you and after clicking they show that the person can withdraw the whole money from the account and they charge a  percent handling fee initially which later on becomes a nexus from customer care executive   and the agent  who says her name to be Priyanshi
The customer care executive mobile number is registered in some Arshad khans name 

They initially asked me for  rupees in wallet and on topup through upi when i tried to withdraw money from that wallet they started imposing irrelevant conditions which were infructuous and then asked to pay tax at the rate of  percent as commodity tax and Indian taxes and later on calculated the tax to be Rs
When I asked from them to withdraw the money yesterday they said that today banks are closed and today they said that to withdraw the amount I have to do atleast another transaction amounting to Rs more

this is one instance whereas all over India they approaches multiple number of people by keeping an attractive facebook Id to honeytrap or trap some innocent people The loss of hard earned money is too big for Indian citizens",relat incid belong promot agent behav amazon promot agent approach person send link regist registr keep trap without realiti show click click show person withdraw whole money account charg percent handl fee initi later becom nexu custom care execut agent say name priyanshi custom care execut mobil number regist arshad khan name initi ask rupe wallet topup upi tri withdraw money wallet start impos irrelev condit infructu ask pay tax rate percent commod tax indian tax later calcul tax rs ask withdraw money yesterday said today bank close today said withdraw amount atleast anoth transact amount rs one instanc wherea india approach multipl number peopl keep attract facebook id honeytrap trap innoc peopl loss hard earn money big indian citizen
Online Gambling  Betting,Online Gambling  Betting,this website and app include some games number prediction based tash andar bahar etc in which if win money will be doubled but it is a dangrous game my friend has lost hus  lakhs in it he has lost her wife money also that she was saving for their kids,websit app includ game number predict base tash andar bahar etc win money doubl dangrou game friend lost hu lakh lost wife money also save kid
